title,date,url,content,category,source,reported_time
غیر قانونی سگریٹ بنانے والی فیکٹریوں کیخلاف بڑا کریک ڈاون شروع,"Apr 06, 2026",https://www.24urdu.com/06-Apr-2026/167869,ڈائریکٹوریٹ آف انٹیلی جنس اینڈ انویسٹی گیشن لاہور نے  کارروائی کر کے چونیاں سے لاہور ہونے والی بڑی سپلائی کو ناکام بنا دیا،موقع پر کارروائی کرتے ہوئے غیر قانونی طریقہ سے سگریٹس تیار کرنے والے یونٹس پر بھی چھاپہ مارا۔ اسسٹنٹ کمشنر غلام مصطفیٰ کی سربراہی میں مشترکہ کارروائی کے دوران سگریٹس کی بڑی کھیپ کو برآمد کیا گیا،ذرائع کے مطابق رجسٹریشن اور ٹیکس ادائیگی کے بغیر سگریٹ کی بڑی کھیپ تیار کی جا رہی تھی،سگریٹس کی بڑی کھیپ کو لاہور سمیت مختلف شہروں میں سپلائی  کیلئے تیار کیا گیا تھا،غیر قانونی پیداوار روکنے کیلئے فیکٹری سیل، مشینری بھی قبضے کے لی گئی۔ ایف بی آر نے فیڈرل ایکسائز ایکٹ 2005 کے تحت مقدمہ بھی درج کر لیا گیا،چھاپے کے فوری بعد دو مرکزی ملزمان گرفتار، مزید تفتیش کا دائرہ کار بھی وسیع کر دیا گیا۔ خیال رہے کہ ایف بی آرنے ٹیکس چوروں اور غیر قانونی فیکٹریوں کے خلاف زیرو ٹالرنس کے تحت کارروائیاں تیز کرنے کی ہدایات کی ہے۔ ترجمان  ایف بی آر کا کہنا ہے کہ غیر قانونی سگریٹ انڈسٹری کے خاتمے کیلئے تمام وسائل بروئے کار لائے جائےگئے۔,N/A,24_news,23:24:PM
9 مئی احتجاج کیس میں مزیددوگواہان کے بیانات ریکارڈ,"Apr 02, 2026",https://www.24urdu.com/02-Apr-2026/167396,"(حاشر وڑائچ)پی ٹی آئی کارکنان کیخلاف 9 مئی احتجاج کیس میں مزیددوگواہان کے بیانات ریکارڈکرلئے گئے۔ انسداددہشت گردی عدالت اسلام آباد میں پی ٹی آئی کارکنان کیخلاف 9 مئی احتجاج کیس کی سماعت ہوئی،پراسیکیوشن کی جانب سے مزید 2 گواہان کے بیانات ریکارڈ کر لئے گئے اورعدالت نے اگلی سماعت میں استغاثہ کے مزید گواہان کو طلب کرلیا۔ انسداددہشت گردی عدالت کے جج طاہر عباس سپرا نے کیس پر سماعت کی،عدالت نے وکلاء کو اگلی سماعت میں گواہان پر جرح کی ہدایت کرتے ہوئے کیس کی مزید سماعت 8 اپریل تک ملتوی کردی۔ پی ٹی آئی کارکنان کیخلاف دہشت گردی کی دفعات کے تحت تھانہ شمس کالونی میں مقدمہ درج ہے,کیس میں مجموعی طور پر 18 گواہان کے بیانات ریکارڈ کر لئے گئے ہیں۔",N/A,24_news,13:17:PM
راولپنڈی: زیادتی کی شکار 15 سالہ طالبہ کے ہاں بیٹی کی پیدائش، ملزم گرفتار,"Apr 06, 2026",https://www.24urdu.com/06-Apr-2026/167849,راولپنڈی کے تھانہ وارث خان کی حدود میں 15 سالہ لڑکی سے زیادتی کا واقعہ پیش آیا اور میٹرک کی طالبہ حاملہ ہوگئی،پولیس کے مطابق لڑکی نے  7 ماہ تک معاملے کو خاندان کی بدنامی کے ڈر سے چھپائے رکھا تاہم طعبیت خراب ہونے پر اُسے  ہسپتال منتقل کیا گیا جہاں اُس کے ہاں بیٹی کی پیدائش ہوئی ہے۔ تھانہ وارث شاہ نے والدہ کی درخواست پر ملزم بلال کے خلاف مقدمہ درج کرلیا، ایف آئی آر میں کہا گیا ہے کہ متاثرہ لڑکی کے والد سعودی عرب میں ملازمت کرتے ہیں اور اُسے بلال نامی شخص نے متعدد بار زیادتی کا نشانہ بنایا۔ پولیس نے مقدمہ اندراج کے بعد ملزم بلال سجاد کو گرفتار کر کے تفتیش شروع کردی،پولیس کے مطابق زیادتی کے نتیجے میں پیدا ہونی والی بچی حالت انتہائی تشویشناک ہے۔,N/A,24_news,21:02:PM
رشتے سے انکار، حملہ آور کی لیڈی ڈاکٹر کو قتل کرنے کے بعد خود کشی کی کوشش,"Apr 04, 2026",https://www.24urdu.com/04-Apr-2026/167622,تفصیلات کے مطابق ہری پور میں ایک جنونی شخص نے رشتے سے انکار پر 25 سالہ لیڈی ڈاکٹر کو فائرنگ کر کے قتل کر دیا اور بعد ازاں خود کو بھی گولی مار کر شدید زخمی کر لیا۔ پولیس ذرائع نے بتایا کہ مقتولہ کی شناخت لیڈی ڈاکٹر انیلہ کے نام سے ہوئی ہے جن کی عمر 25 سال تھی۔ ابتدائی تحقیقات میں معلوم ہوا ہے کہ ملزم شہزاد ڈاکٹر انیلہ سے شادی کرنا چاہتا تھا، تاہم رشتے سے انکار پر اس نے انتہائی قدم اٹھایا۔ ملزم نے ہزارہ موٹر وے پر ڈاکٹر انیلہ کو نشانہ بنایا اور ان پر فائرنگ کر دی جس کے نتیجے میں وہ موقع پر ہی جاں بحق ہو گئیں۔ ڈاکٹر انیلہ کو قتل کرنے کے بعد ملزم شہزاد نے اسی اسلحے سے خود کو بھی گولی مار لی جس سے وہ شدید زخمی ہو گیا۔ پولیس نے موقع پر پہنچ کر زخمی ملزم کو حراست میں لیا اور تشویشناک حالت کے پیشِ نظر اسے فوری طور پر ایبٹ آباد منتقل کر دیا گیا ہے جہاں اس کی حالت نازک بتائی جا رہی ہے۔ پولیس نے مقتولہ کی لاش کو پوسٹ مارٹم کے لیے ہسپتال منتقل کیا اور واقعے کی ایف آئی آر درج کر لی ہے۔ مقتولہ کی والدہ کی مدعیت میں ملزم شہزاد کے خلاف قتل کا مقدمہ درج کیا گیا ہے۔ پولیس کا کہنا ہے کہ جائے وقوعہ سے شواہد اکٹھے کر لیے گئے ہیں اور مزید تفتیش جاری ہے۔,N/A,24_news,15:01:PM
ایف آئی اے گوجرانوالہ سرکل کا غیر قانونی ویزہ کنسلٹنسی آفس پر چھاپہ،ملزم گرفتار,"Apr 09, 2026",https://www.24urdu.com/09-Apr-2026/168133,ایف ائی اے گوجرانوالہ زون کے مطابق  ملزم نے جاپان ویزہ کے نام پرشہریوں سے فی کس 53 لاکھ روپے وصول کئے تھے،ویزہ کنسلٹنسی پرچھاپے کے دوران امریکہ، برطانیہ، کینیڈا سمیت مختلف ممالک بھجوانے کی دستاویزات کا نیٹ ورک بھی سامنے آ یا۔ حکام کے مطابق ملزم کیخلاف مقدمہ درج کر کے مزید تفتیش کا آغاز کر دیا گیا ہے،عوام بیرون ممالک جا نے کیلئے غیر قانونی ایجنٹس سے ہوشیار رہیں۔,N/A,24_news,17:34:PM
معروف سوشل میڈیا انفلوئنسر اسد اسحاق کے گھر چوروں کا دھاوا، لاکھوں کا سامان لے اڑے,"Apr 05, 2026",https://www.24urdu.com/05-Apr-2026/167673,پولیس کے مطابق ملزم گھر سے نقدی، زیورات اور دیگر قیمتی اشیاء چوری کر کے فرار ہو گیا، واقعے کی اطلاع ملتے ہی پنجاب پولیس فوری طور پر موقع پر پہنچ گئی اور جائے وقوعہ سے شواہد اکٹھے کر لیے۔ پولیس حکام کا کہنا ہے کہ فرانزک ٹیم نے بھی شواہد جمع کر لیے ہیں جبکہ ملزم کو سی سی ٹی وی کیمروں اور دیگر ذرائع کی مدد سے ٹریس کرنے کی کوششیں جاری ہیں، متاثرہ انفلوئنسر کی اہلیہ کی مدعیت میں نامعلوم ملزم کے خلاف مقدمہ درج کر لیا گیا ہے۔ ایس پی کینٹ اختر نواز نے ایس ڈی پی او برکی آصف عطا کو فوری طور پر ملزم کو ٹریس کر کے گرفتار کرنے کی ہدایت جاری کر دی، ان کا کہنا ہے کہ جدید ٹیکنالوجی کی مدد سے ملزم کو جلد گرفتار کر لیا جائے گا۔ یہ بھی پڑھیں,N/A,24_news,08:59:AM
منشیات سمگلنگ کیخلاف کریک ڈاؤن، 8 گرفتار,"Apr 06, 2026",https://www.24urdu.com/06-Apr-2026/167784,ترجمان اے این ایف کے مطابق کارروائیوں کے دوران مجموعی طور پر 8 کروڑ 29 لاکھ روپے سے زائد مالیت کی 220.98 کلوگرام منشیات برآمد کی گئی۔ سی پیک روڈ پنجگور کے قریب ایک گاڑی سے 138 کلوگرام آئس، 29 کلوگرام ہیروئن اور 9 کلوگرام چرس برآمد کر کے ملزم کو گرفتار کیا گیا۔ اسلام آباد میں کھنہ پل کے قریب گاڑی سے 8.4 کلوگرام چرس برآمد ہوئی، جہاں ملزم کو موقع پر ہی حراست میں لے لیا گیا۔ لاہور کے بند روڈ پر موٹر سائیکل سوار 2 ملزمان کے قبضے سے 5 کلوگرام ہیروئن برآمد کی گئی، جبکہ اشرف شہید پوسٹ کے قریب مزید 2 ملزمان سے 520 گرام ہیروئن برآمد کر کے گرفتار کر لیا گیا۔ پشاور میں یونیورسٹی کے قریب ایک ملزم سے 1 کلوگرام چرس برآمد ہوئی۔ راولپنڈی میں ایئرپورٹ روڈ کے قریب موٹر سائیکل سوار ملزم سے 50 گرام آئس اور 10 گرام کوکین برآمد کی گئی۔ چاغی کے علاقے کلی رسول بخش کے قریب جھاڑیوں سے 30 کلوگرام افیون بھی برآمد کی گئی۔ اے این ایف حکام کے مطابق تمام کارروائیوں کے خلاف انسداد منشیات ایکٹ 1997 کے تحت مقدمات درج کر کے مزید تحقیقات کا آغاز کر دیا گیا ہے۔,N/A,24_news,09:30:AM
ڈکیتی کیلئے کرائے پر اسلحہ دینے والا شخص گرفتار,"Apr 10, 2026",https://www.24urdu.com/10-Apr-2026/168181,پولیس حکام کے مطابق کارروائی کے دوران ڈکیت گروہ کی سہولت کاری میں ملوث ملزم کو گرفتار کیا گیا، گرفتار ملزم ڈکیت گروپوں کو کرائے پر اسلحہ فراہم کرتا تھا۔ پولیس حکام کا کہنا ہے کہ گرفتار ملزم کے قبضے سے رائفل، پستول اور غیر ملکی کرنسی بھی برآمد ہوئی ہے۔ گرفتار ملزم کے خلاف تھانہ ایس آئی یو میں مقدمہ درج کرلیا گیا ہے اور مزید تفتیش جاری ہے۔,N/A,24_news,08:59:AM
لاہور : گھر سے ایک شخص کی گردن کٹی لاش برآمد,"Apr 10, 2026",https://www.24urdu.com/10-Apr-2026/168196,رپورٹس کے مطابق پولیس کاکہنا ہے کہ مقتول کی گردن لکڑی کاٹنے والی آری سے کاٹی گئی، جو موقع سے ملی ہے۔ پولیس نے مقتول کی جیب سے ہاتھ سے لکھا خودکشی کا نوٹ بھی برآمد کر لیا ہے۔ وقوعہ کو مشکوک قرار دیتے ہوئے پولیس نے تفتیش شروع کر دی ہے اور فرانزک ٹیموں کی مدد سے تمام اہم شواہد اکٹھے کر لیے ہیں۔ مقتول کا پوسٹ مارٹم کروانے کے لیے لاش کو ضابطے کی کارروائی کے بعد قریبی مردہ خانے منتقل کر دیا گیا ہے۔ پولیس ذرائع کا کہنا ہے کہ تاحال قتل یا خودکشی کے اصل محرکات کا تعین کرنے کے لیے تحقیقات جاری ہیں۔,N/A,24_news,10:42:AM
جعلی شناخت پر اٹلی جانے کی کوشش کرنیوالا گرفتار,"Mar 31, 2026",https://www.24urdu.com/31-Mar-2026/167187,ترجمان فیڈرل انویسٹی گیشن ایجنسی (ایف آئی اے) کے مطابق ملزم نے پرواز ایف زیڈ 360 کے ذریعے اٹلی روانہ ہونے کی کوشش کی۔ ابتدائی تحقیقات میں انکشاف ہوا کہ ملزم نے خود کو محمد رحمان طارق ظاہر کیا، تاہم جانچ پڑتال کے دوران اس کا اصل نام محمد احسان طارق سامنے آ گیا۔ ترجمان نے بتایا کہ ملزم اپنے بھائی محمد رحمان طارق کے سفری دستاویزات استعمال کرتے ہوئے بیرونِ ملک جانے کی کوشش کر رہا تھا۔ مزید یہ کہ اس کے بھائی نے اٹلی سے یہ دستاویزات بذریعہ ڈاک پاکستان بھجوائی تھیں۔ ایف آئی اے کے مطابق ملزم 2016 سے 2018 تک اٹلی میں مقیم رہ چکا ہے اور اسے اطالوی زبان پر بھی عبور حاصل ہے، جس کی بنیاد پر وہ حکام کو دھوکہ دینے کی کوشش کر رہا تھا۔ حکام نے ملزم کو مزید تفتیش اور قانونی کارروائی کے لیے انسداد انسانی اسمگلنگ سرکل منتقل کر دیا ہے، جہاں اس سے مزید پوچھ گچھ جاری ہے۔,N/A,24_news,13:04:PM
شادی کی تقریب میں فائرنگ کرنے والی دلہن کی ضمانت منظور,"Mar 27, 2026",https://www.24urdu.com/27-Mar-2026/166794,تفصیلات کے مطابق راولپنڈی کے علاقے گوہڑہ میں شادی کی تقریب میں فائرنگ کرنے والی دلہن کی گرفتاری کے معاملے پر اہم پیش رفت ہوئی،مجسٹریٹ آفتاب احمد نے گرفتار دلہن کی ضمانت منظور کرلی، 50 ہزار روپے کے مچلکوں کے عوض رہائی کا حکم دیا گیا۔ گرفتاری کے بعد ملزمہ کو گزشتہ روز عدالت میں پیش کیا گیا تھا جہاں اسے 14 روزہ جوڈیشل ریمانڈ پر جیل بھیج دیا گیا تھا،پولیس کا کہنا ہے کہ گرفتار لڑکی کی ایک ماہ قبل شہریار علی کے ساتھ شادی ہوئی ہے اور شادی کے بعد فائرنگ کی وڈیو سامنے آنے پر پولیس نےکارورائی کی۔ حکام نے کہا کہ پولیس ملزمان کی گرفتاری کیلئے پہنچی تو لڑکی کا شوہر موقع سے فرار ہوگیا، پولیس نے پنجاب آرمزترمیمی آرڈیننس 2015 کے تحت مقدمہ درج کیا ہے۔ پولیس کا کہنا تھا کہ مفرور شوہر کی گرفتاری کے لیے چھاپے مارے جا رہے ہیں۔,N/A,24_news,18:09:PM
اسلام آباد میں ڈاکوؤں کی فائرنگ سے معروف تاجر عامر قتل,"Mar 30, 2026",https://www.24urdu.com/30-Mar-2026/167102,نامعلوم ملزمان واردات کے بعد فرار ہوگئے، پولیس نے تحقیقات کا دائرہ وسیع کر دیا،پولیس اور فرانزک ٹیموں نے شواہد اکٹھے کر لیے۔ دوسری جانب واقعے کی سی سی ٹی وی فوٹیج سامنے آ گئی ہے،سی سی ٹی وی فٹج میں ملسح ملزمان کو فارم ہاؤس میں دیکھا جس سکتا ہے،نقاب پوش ڈکیتوں کے ہاتھوں میں کلاشنکوف بھی دیکھی جا سکتی ہیں۔ ملزمان کی تلاش کے لیے سرچ آپریشن شروع کرکےواقعے کے مختلف پہلوؤں پر تفتیش جاری ہے۔,N/A,24_news,19:36:PM
جوا ایپ پروموشن کیس؛ رجب بٹ اورزرق کی عبوری ضمانت میں7 اپریل تک توسیع,"Mar 26, 2026",https://www.24urdu.com/26-Mar-2026/166628,ایڈیشنل سیشن جج منصور احمدقریشی کی عدالت میں یو ٹیوبر رجب بٹ  اورزرق کے خلاف جواایپ پروموشن کیس کی سماعت ہوئی،تاہم ایف آئی اے کے تفتیشی آفیسر کے پیش نہ ہونے کی وجہ سے کارروائی نہ ہو سکی۔ عدالت میں بتایا گیا کہ رجب بٹ اور زرق ہمیں مطلوب نہیں  اس پر عدالت نے کہا تفتیشی آ کر یہ بیان دے،عدالت نے رجب اور زرق کی عبوری ضمانت میں سات اپریل تک توسیع کرتے ہوے تفتیشی کو آئندہ ہر حال میں پیش ہونے کا حکم  دیتے ہوئے سماعت ملتوی کردی۔ یہ بھی پڑھیں: عدالت میں رجب بٹ اور زرق کی طرف سے رانا معروف ایڈووکیٹ پیش ہوے،کیس میں ندیم نانی والے کی حاضری معافی کی درخواست پیش کی گئی جو عدالت نے منظور کر لی۔,N/A,24_news,09:57:AM
لاہور: بیوی کو تشدد کا نشانہ بنانے والا ملزم گرفتار,"Mar 30, 2026",https://www.24urdu.com/30-Mar-2026/167137,(24نیوز ) لاہور کے علاقے شادباغ میں بیوی کو تشدد کا نشانہ بنانے والا ملزم ساحل گرفتار کرلیا گیا۔ پولیس کے مطابق ملزم نے گھریلو جھگڑے پر اپنی بیوی کو بدترین تشدد کا نشانہ بنایا تھا۔ میاں بیوی کے جھگڑے کا تھانہ شادباغ میں مقدمہ درج کیا گیا۔ ڈی آئی جی انویسٹی گیشن کا کہنا ہے کہ خواتین پر تشدد کرنے والے کسی رعایت کے مستحق نہیں ۔,N/A,24_news,23:54:PM
لاہور:وقت پر کھانا نہ ملنے پر سفاک شوہر نے بیوی اور 3 کمسن بیٹیوں کو آگ لگا دی,"Mar 28, 2026",https://www.24urdu.com/28-Mar-2026/166867,چیئرپرسن پنجاب ویمن پروٹیکشن اتھارٹی حنا پرویز بٹ نے میو ہسپتال کا دورہ کیا اور جھلسنے والی ماں اور تینوں بچیوں کی عیادت کی، انہوں نے اہل خانہ سے ملاقات کر کے متاثرہ خاندان کو مکمل تعاون فراہم کرنے کی یقین دہانی کرائی۔ پولیس نے بروقت کارروائی کرتے ہوئے ملزم شوہر کو گرفتار کر لیا ہے اور مزید تفتیش جاری ہے، حنا پرویز بٹ نے کہا کہ متاثرہ خاندان کو قانونی، طبی اور نفسیاتی معاونت فراہم کی جائے گی۔ انہوں نے زور دے کر کہا کہ جو شخص اپنی بیوی اور معصوم بچیوں پر پٹرول چھڑک کر آگ لگا سکتا ہے، وہ کسی رعایت کا مستحق نہیں،عورت اور بچوں کو زندہ جلانے کی کوشش انسانیت کے خلاف سنگین اور ناقابل معافی جرم ہے،ایسے سفاک ملزمان کو عبرت کا نشان بنایا جائے گا اور قانون اپنی پوری طاقت سے حرکت میں آئے گا۔ یہ بھی پڑھیں حنا پرویز بٹ نے مزید کہا کہ پنجاب میں خواتین اور بچوں پر تشدد کرنے والوں کے لیے کوئی جگہ نہیں اور یہ صرف ایک خاندان پر حملہ نہیں بلکہ انسانیت، ماں کے تقدس اور بچپن کی معصومیت پر حملہ ہے، حکومت پنجاب کی اولین ترجیح ملزم کو سخت ترین سزا دلوانا ہے، اور پنجاب ویمن پروٹیکشن اتھارٹی اس کیس کی مکمل نگرانی کرے گی تاکہ متاثرہ خاندان کو تنہا نہ چھوڑا جائے۔ ڈاکٹروں کو بھی زخمی ماں اور تینوں بچیوں کے علاج کے حوالے سے ضروری ہدایات جاری کی گئی ہیں۔,N/A,24_news,10:08:AM
شاپنگ پر آئی خواتین سے چھڑ چھاڑ اور ہراساں کرنے کی ویڈیو وائرل، ملزم گرفتار,"Mar 29, 2026",https://www.24urdu.com/29-Mar-2026/166969,ایس پی صدر رانا حسین طاہرکے مطابق ستوکتلہ پولیس نے کریم پارک سے ملزم کو ٹریس کیا،خواتین پی آئی اے روڈ مارکیٹ میں شاپنگ کیلئے آئی تھیں کہ ملزم نے چھڑ خانی اور ہراساں کیا۔ ایس پی صدرکے مطابق وائرل ویڈیو میں ملزم کو ہراساں کرکے فرار ہوتے دیکھا جا سکتا ہے،ملزم علی وقار  کے خلاف مقدمہ درج کرکے اسے حوالات میں بندکردیاہے۔ یہ بھی پڑھیں: ایس پی صدر رانا حسین طاہرکے مطابق خواتین کا استحصال کرنے والے کسی رعایت کے مستحق نہیں۔,N/A,24_news,11:36:AM
تھانہ مندرہ میں دلہن کے ہوائی فائرنگ کرنے کی وائرل ویڈیو کا معاملہ،لڑکی گرفتار،دلہا فرار,"Mar 26, 2026",https://www.24urdu.com/26-Mar-2026/166705,تفصیلات کے مطابق تھانہ مندرہ کے علاقہ گوڑھا میں دلہن کی ہوائی فائرنگ کرتے ویڈیو وائرل ہوگئی تھی جس پر پولیس نے ایکشن لیا ،پولیس نے واقعہ کا مقدمہ درج کرکے لڑکی کو گرفتار کرلیا ،مقدمہ پولیس اے ایس آئی وسیم اختر کی مدعیت میں درج کیا گیا۔ ایف آئی آر کے متن کے مطابق لڑکی کے فائرنگ کرنے کی اطلاع پر گوڑھا پہنچا،لڑکا لڑکی بھاگ نکلے،چند قدم کے فاصلے پر لڑکی کو گرفتار کرلیا جبکہ پستول اوراس سے  4زندہ گولیاں بھی برآمد کرلیں۔ متن میں مزید لکھا گیا ہے کہ لڑکا موقع سے بھاگ جانے میں کامیاب ہو گیا،موقع سے فرار لڑکے کا نام شہریار علی معلوم ہوا ہے ۔,N/A,24_news,22:24:PM
حمزہ علی عباسی کی بہن کے خلاف  ایک اور مقدمہ درج ،تحقیقات شروع,"Mar 29, 2026",https://www.24urdu.com/29-Mar-2026/167002,ایف آئی اے نے ڈاکٹر فضیلہ کے کلینک پر چھاپہ مار کر کارروائی کا آغاز کردیا ،ایف آئی اے نے ڈاکٹر فضیلہ کے بیوٹی کلینک کے خلاف قواعد کی خلاف ورزی اور غیر قانونی سرگرمیوں کے خلاف کارروائی شروع کی،کارروائی ایف آئی اے کارپوریٹ کرائم سرکل کی جانب سے کی گئی،ڈاکٹر فضیلہ کے خلاف منی لانڈرنگ کے الزامات پر بھی مقدمہ درج کیا گیاہے۔ ایف آئی آرکے متن کے مطابق ڈاکٹر فضیلہ نے فارن ایکسچینج قوانین کی خلاف ورزیاں کیں،انہوں نے بغیر لائسنس میڈیکل پریکٹس ایف 8 کے رہائشی علاقے میں شروع کی،دوران کارروائی ڈاکٹر فضیلہ کے کلینک سے غیر رجسٹرڈ اور غیر معیاری ادویات بھی برآمد کی گئیں،کلینک پر ہیلتھ کیئر قوانین اور سی ڈی اے ضوابط کی خلاف ورزی بھی کی گئی ۔ایف آئی اے کے چھاپے سے قبل کلینک پر شواہد ضائع کرنے کی کوشش بھی کی گئی،کلینک سے 22 بینک اکاؤنٹس میں 2 ارب 50 کروڑ روپے سے زائد کی مشکوک ٹرانزیکشنز بھی کی گئیں۔ ایف آئی آرکے متن کے مطابق ڈاکٹر فضیلہ نے اربوں روپے کی ٹرانزیکشنز پر اپنی آمدن صرف چار سے چھ لاکھ روپے ظاہر کی،ظاہر شدہ آمدن اور اصل مالی سرگرمیوں میں واضح تضاد پر مزید تحقیقات کی گئیں،ڈاکٹر فضیلہ کے اپنے اور جوائنٹ اکاؤنٹ دبئی اسلامی بینک ، ایم سی بی ، یو بی ایل اور جے ایس بینک میں موجود تھے،انہوں نےڈالر اور درہم میں بڑے پیمانے پر مشکوک لین دین کیے،تمام بینک اکاوئنٹس میں غیر قانونی رقوم کی ترسیلُ کی گئی ،حوالہ اور ہنڈی کے بھی شواہد پائے گئے ۔ یہ بھی پڑھیں: ایف آئی اے ذرائع کے مطابق نیٹ ورک میں ڈاکٹر فضیلہ کے علاوہ دیگر لوگ بھی ملوث ہیں،مزید گرفتاریاں بھی ہوں گی ۔,N/A,24_news,16:34:PM
موبائل مکینک نے نرس کو اغوا کر کے زیادتی کا نشانہ بنا ڈالا,"Mar 26, 2026",https://www.24urdu.com/26-Mar-2026/166639,پولیس کے مطابق ملزم عثمان نے چونگی اسٹاپ سے خاتون کو اغوا کیا اور شامی پارک میں واقع فلیٹ میں لے جا کر تشدد کیا اور زیادتی کا نشانہ بناتا رہا،ملزم نے 2 ہفتے قبل موبائل مرمت کروانے والی نرس کی ریکی کی تھی۔ ملزم فلیٹ میں محبوس خاتون کو جان سے مارنے کی دھمکیاں بھی دیتا رہا۔ کوٹ لکھپت پولیس نے درخواست موصول ہوتے ہی فوری کارروائی کرتے ہوئے ملزم کو گرفتار کر لیا۔ ایس پی ماڈل ٹاؤن جہانداد اکرم نے بتایا کہ ملزم کے خلاف مقدمہ درج کر کے مزید تفتیش کیلئے جینڈر سیل کے حوالے کر دیا گیا ہے۔,N/A,24_news,10:42:AM
لاہور میں موٹر سائیکل سوار کے گلے پر ڈور پھِر گئی,"Mar 28, 2026",https://www.24urdu.com/28-Mar-2026/166929,(اسرار خان) لاہور کے علاقہ ساندہ، تاج پارک میں موٹر سائیکل سوار شہری کے گلے پر ڈور پھر گئی۔ عماد  موٹر سائیکل پر گھر جاتے ہوئے ڈور کی زد میں آیا۔ متاثرہ شہری کو  طبی امداد کیلئے ہسپتال منتقل کیا گیا جہاں ان کی حالت خطرے سے باہر ہے۔ واقعہ کے بعد پولیس موقع پر پہنچی اور  جائے وقوعہ سے شواہد اکٹھے کر لئے، پتنگ بازوں کی تلاش شروع کر دی۔ یہ بھی پڑھیں:,N/A,24_news,19:58:PM
کراچی: شاہراہِ نور جہاں میں پڑوسی کی 5 سالہ بچی کیساتھ زیادتی،ملزم گرفتار,"Mar 27, 2026",https://www.24urdu.com/27-Mar-2026/166808,پولیس حکام کے مطابق بچی گھر روتے ہوئے آئی اور والدین کو آگاہ کیا جس کے بعد بچی کے گھر والے محلے داروں کو لیکر ملزم سلمان کے گھر پہنچے،متاثرہ بچی نے ملزم کو شناخت کیا۔ حکام کے مطابق پولیس کو اطلاع دی گئی جس پر  بروقت کارروائی کرتے ہوئے زیادتی میں ملوث ملزم سلمان کو پولیس نے گرفتار کرلیا۔ پولیس کا کہنا ہے کہ واقعہ کا مقدمہ متاثرہ بچی کے والد کی مدعیت میں زیادتی کی دفعہ کے تحت شاہراہِ نور جہاں تھانے میں درج کرلیا گیا۔ دوسری جانب بچی کے والد نے پولیس کی تفتیش پر تحفظات کا اظہار کیا ہے، متاثرہ بچی کےوالد کا کہنا ہے کہ ہمارے ساتھ ظلم ہوا ہے انصاف فراہم نہیں کیا جارہا،ملزم بااثر ہے،ہماری کوئی شنوائی نہیں ہورہی ہے۔ انہوں نے مطالبہ کیاہے کہہمیں انصاف فراہم کیا جائے، ملزم کو سخت سزا دی جائے۔,N/A,24_news,19:35:PM
راولپنڈی میں چلتی گاڑی میں خاتون سے اجتماعی زیادتی کا مقدمہ درج,"Mar 30, 2026",https://www.24urdu.com/30-Mar-2026/167113,اس حوالے سے پولیس کا کہنا ہے کہ تھانہ روات میں متاثرہ خاتون کی والدہ کی مدعیت میں مقدمہ درج کیا گیا،ایف آئی آر کے متن کے مطابق متاثرہ خاتون کی والدہ نے کہا ہے کہ میری بیٹی گاؤں سے روات بازار جانے کیلئے وین میں سوار ہوئی تھی، وین کنڈکٹر نے دروازہ بند کر کے گاڑی کا رخ چک بیلی روڈ کی طرف موڑ دیا۔ متن کے مطابق 4 ملزمان نے بیٹی کو چلتی گاڑی میں اجتماعی زیادتی کا نشانہ بنایا، ملزمان بیٹی سے زیادتی کی ویڈیوز بھی بناتے رہے۔ ایف آئی آر کے مطابق والدہ نے کہا کہ میری بیٹی کے ساتھ اجتماعی زیادتی کی سازش میں اس کی ساس اور نند بھی شامل ہیں، ملزمان نے میری بیٹی کو زبان کھولنے پر ویڈیوز وائرل اور قتل کی دھمکیاں دیں۔ ایف آئی آر کے مطابق گاؤں کے جرگے نے بھی ملزمان کے خلاف قانونی کارروائی سے منع کیا۔,N/A,24_news,22:56:PM
زمین کاتنازع ، 2 گروپوں میں فائرنگ، 5 افراد جاں بحق,"Mar 30, 2026",https://www.24urdu.com/30-Mar-2026/167074,پولیس کے مطابق فائرنگ کا واقعہ خیبر کے علاقے فرنٹیئر روڈ پر پیش آیا،فائرنگ سے زخمی ہونے والے دونوں افراد کو ہسپتال منتقل کر دیا گیا ہے، فائرنگ کے بعد ملزمان جائے وقوع سے فرار ہو گئے۔ پولیس نے واقعے کا مقدمہ درج کر لیا۔,N/A,24_news,13:02:PM
ڈاکٹر فضیلہ عباسی کی منی لانڈرنگ مقدمے میں عبوری ضمانت بحال,"Mar 31, 2026",https://www.24urdu.com/31-Mar-2026/167157,جسٹس اعظم خان نے ایک لاکھ روپے کے مچلکے جمع کرانے کا حکم دیتے ہوئے  ڈاکٹر فضیلہ عباسی کو گرفتار کرنے سے بھی روک دیاہے۔ یہ بھی پڑھیں: اسلام آباد ہائیکورٹ نے فضیلہ عباسی کو ٹرائل کورٹ سے رجوع کرنے کی ہدایت بھی کردی ہے۔,N/A,24_news,10:15:AM
